SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
PSICOLOGIA_SANITARIA;3;La Llamada de las 23:00;"Un paciente con trastorno lÃ­mite te escribe WhatsApps y te llama a horas intempestivas con crisis de ansiedad. Si contestas, rompes el encuadre y te conviertes en su ""salvador 24h"". Si no contestas, temes que se haga daÃ±o.";No contesto. El encuadre es terapÃ©utico. Si es una urgencia vital, debe ir a Urgencias. Si le acostumbro a mi disponibilidad total, le incapacito. Firmeza dolorosa.;autonomy 3 | emotional_stability 2 | innovativeness -1;Contesto siempre. No puedo dormir pensando que podrÃ­a suicidarse si no le cojo el telÃ©fono. Asumo la carga de ser su guardiÃ¡n a costa de mi vida personal.;locus_control 3 | emotional_stability -1;"Le cobro un suplemento de ""Guardia"" muy caro. Si quiere acceso 24h, que lo pague. Pongo una barrera econÃ³mica a su demanda emocional.";achievement 4 | emotional_stability -1;"Le contesto escuetamente con un mensaje tipo: ""Hablamos en la prÃ³xima sesiÃ³n"". Intento contener sin rechazar del todo.";emotional_stability 2 | risk_propensity -1 | autonomy 1;;
PSICOLOGIA_SANITARIA;4;Nicho o Generalista;"Tienes que definir tu marca. Â¿Te vendes como ""PsicÃ³logo General"" (ansiedad, depresiÃ³n, pareja...) para abarcar todo el mercado, o te especializas en ""Duelo Perinatal"" (nicho minÃºsculo pero experto)?";Me especializo en Nicho. Quiero ser el referente nacional en un solo tema. CobrarÃ© mÃ¡s y trabajarÃ© mejor, aunque al principio cueste arrancar.;achievement 4 | autonomy 3 | ambiguity_tolerance 2 | emotional_stability -1;"Soy Generalista. ""Atiendo todo lo que entra"". Tengo miedo a quedarme sin pacientes si me cierro puertas. Soy el mÃ©dico de cabecera de la mente.";innovativeness 2 | self_efficacy 1 | achievement -1;Me anuncio como experto en 10 cosas diferentes en la web, aunque sea mentira que domino todas. Marketing de apariencia.;risk_propensity 2 | self_efficacy 1 | achievement 2 | emotional_stability -1 | locus_control -1;Me asocio con otros dos psicÃ³logos de otras ramas para montar un centro de especialidades. Sinergia.;self_efficacy 2 | innovativeness 3 | achievement -1 | ambiguity_tolerance -1;;
PSICOLOGIA_SANITARIA;5;La TentaciÃ³n PseudocientÃ­fica;"Te ofrecen colaborar con un centro de ""Terapias HolÃ­sticas"" (Reiki, Flores de Bach, Constelaciones). Pagan muy bien y te derivarÃ­an muchos pacientes, pero sabes que roza la pseudociencia y mancha tu rigor clÃ­nico.";"Acepto. ""Yo hago mi psicologÃ­a cientÃ­fica en mi despacho, lo que hagan en la sala de al lado no es mi problema"". El dinero me permite vivir.";achievement 3 | emotional_stability -1;Rechazo. La psicologÃ­a es ciencia. No puedo legitimar con mi tÃ­tulo un centro que vende humo. Mi reputaciÃ³n vale mÃ¡s que su dinero.;emotional_stability 3 | risk_propensity -1;"Acepto con la intenciÃ³n de ""educar"" a los pacientes que lleguen allÃ­ y atraerlos hacia la ciencia. Caballo de Troya.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Les propongo alquilarles el espacio por horas sin vincular mi marca a la suya. RelaciÃ³n puramente inmobiliaria.;achievement 4 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;6;El Paciente que No Paga;Un paciente con el que llevas un aÃ±o de terapia y has avanzado mucho pierde su trabajo. No puede pagarte mÃ¡s. Si cortas la terapia, puede recaer gravemente. Si sigues gratis, trabajas por amor al arte.;Sigo gratis o con tarifa simbÃ³lica temporalmente. El vÃ­nculo terapÃ©utico y su salud estÃ¡n por encima del dinero. Es mi cuota pro-bono anual.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Corto la terapia o le derivo a la Seguridad Social. Esto es un negocio, no una ONG. Si no hay pago, no hay servicio profesional. LÃ­mites claros.;autonomy 3 | achievement 4 | locus_control 2 | innovativeness -1;"Acumulo la deuda. ""Ya me pagarÃ¡s cuando encuentres trabajo"". FÃ­o mi trabajo confiando en su honestidad futura. Riesgo de impago total.";ambiguity_tolerance 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;Espaciamos las sesiones a una al mes para que pueda pagarlas. Mantenimiento de mÃ­nimos para no abandonarle.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance -1 | achievement -1;;
PSICOLOGIA_SANITARIA;7;PsicÃ³logo de Instagram;"Ves que compaÃ±eros mediocres se forran haciendo vÃ­deos de baile en TikTok dando consejos simplistas (""3 tips para curar tu depresiÃ³n""). TÃº escribes artÃ­culos serios que nadie lee.";"Me paso al show. Empiezo a hacer Reels simplificando mensajes. ""Si no puedes con el algoritmo, Ãºnete"". La divulgaciÃ³n exige adaptaciÃ³n.";innovativeness 3 | self_efficacy 1 | achievement -1;Me niego. La salud mental no es un baile de 15 segundos. Mantengo mi rigor aunque sea invisible. Prefiero prestigio acadÃ©mico a likes.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Contrato a una agencia para que me lleve las redes. Quiero los resultados del marketing pero me da vergÃ¼enza hacerlo yo.;self_efficacy 2 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -1;"Me dedico a criticar a los ""psico-influencers"" en mis redes. Creo marca desde la confrontaciÃ³n y el purismo.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;8;El Informe Judicial;Un paciente en proceso de divorcio te pide un informe psicolÃ³gico para usarlo contra su ex-pareja y ganar la custodia. Te ofrece pagar el triple por el informe. TÃº eres su terapeuta, no un perito forense.;Me niego. Mi rol es clÃ­nico (curar), no forense (juzgar). Si hago ese informe, rompo la alianza terapÃ©utica y me meto en una guerra legal.;emotional_stability 3 | risk_propensity -1;Hago el informe. El cliente lo pide y paga bien. AdemÃ¡s, creo que tiene razÃ³n y quiero ayudarle a proteger a sus hijos. Me implico.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Le derivo a un psicÃ³logo forense experto. Separo roles para proteger el tratamiento. No pierdo al paciente ni me mancho.;ambiguity_tolerance 1;"Hago un ""informe de evoluciÃ³n"" asÃ©ptico que no sirve para mucho en el juicio, para cobrar sin mojarme demasiado.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;9;Cobrar por Adelantado;Tienes un 20% de cancelaciones de Ãºltima hora (No-Show). Pierdes dinero y horas. Te planteas cobrar las sesiones por adelantado o multar si no avisan con 24h.;Cobro por adelantado/polÃ­tica de cancelaciÃ³n estricta. Mi tiempo es dinero. Educo al paciente en el compromiso a travÃ©s del bolsillo.;emotional_stability 3 | achievement 4 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -1;No cobro. Me da miedo que los pacientes se enfaden y no vuelvan. Asumo las cancelaciones como gajes del oficio. Inseguridad.;locus_control 3 | emotional_stability -1;Les llamo yo el dÃ­a antes para confirmar. Pongo trabajo administrativo extra para asegurar la asistencia. Control.;ambiguity_tolerance 1;Sobresaturo la agenda (doy mÃ¡s citas de las que caben) asumiendo que alguien fallarÃ¡. Si vienen todos, reduzco el tiempo de sesiÃ³n.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;;
PSICOLOGIA_SANITARIA;10;La SupervisiÃ³n;Llevas casos muy duros (abusos, suicidios) y te los estÃ¡s llevando a casa. No duermes. DeberÃ­as pagar a un supervisor (mentor) para descargar, pero cuesta dinero.;Pago la supervisiÃ³n. Es higiene mental obligatoria. Si yo me rompo, no sirvo. Invierto en mi salud para ser mejor profesional.;emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | locus_control -1 | achievement -1;"No pago. ""Ya sÃ© yo gestionarme"". Ahorro ese dinero y me aguanto la ansiedad. Creo que soy invulnerable.";ambiguity_tolerance 1;"Quedo con compaÃ±eros para hacer ""intervisiÃ³n"" (supervisiÃ³n entre iguales) gratis con cervezas. Apoyo mutuo informal.";innovativeness 3 | self_efficacy 1 | achievement -1;"Dejo de coger casos duros. Me especializo en ""crecimiento personal"" y problemas leves para vivir tranquilo.";achievement 4 | emotional_stability 2 | risk_propensity -1;;
PSICOLOGIA_SANITARIA;11;Aseguradoras MÃ©dicas;Las aseguradoras te pagan una miseria (12â‚¬/sesiÃ³n) y pagan a 90 dÃ­as. Pero te llenan la agenda de pacientes sin esfuerzo comercial. Â¿Entras en el cuadro mÃ©dico?;Entro. Necesito volumen para empezar. HarÃ© sesiones de 20 minutos para que sea rentable. Medicina de batalla.;achievement 4 | emotional_stability -1;No entro. Mi trabajo vale mÃ¡s que 12â‚¬. Prefiero ver a 3 pacientes privados que a 20 de seguro. Dignidad y calidad.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -1;Entro para captar pacientes y luego intento pasarles a consulta privada cobrando la diferencia. Embudo de ventas.;innovativeness 3 | self_efficacy 1 | achievement -1;Mantengo un cupo limitado de seguros (ej: 20%) para cubrir costes fijos y el resto privado. DiversificaciÃ³n.;emotional_stability 3 | risk_propensity -1 | autonomy 1;;
PSICOLOGIA_SANITARIA;12;El Caso que te Supera;Te llega un paciente con un trastorno grave que no sabes tratar bien (ej: TCA severo). Necesita ayuda, pero si le derivas, pierdes los ingresos de un tratamiento largo.;Le derivo a un especialista. La honestidad y la salud del paciente van primero. Reconozco mis lÃ­mites Ã©ticamente.;emotional_stability 3 | risk_propensity -1 | autonomy 1;"Me lo quedo y estudio como un loco por las noches. ""Fake it till you make it"". Necesito el dinero y confÃ­o en mi capacidad de aprender.";achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Me lo quedo y hago terapia de acompaÃ±amiento genÃ©rica, sabiendo que no le voy a curar pero le aliviarÃ©. Mantenimiento rentado.;achievement 3 | emotional_stability -1;Le propongo co-terapia con un experto externo, compartiendo honorarios. Aprendo y no pierdo al paciente.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance -1 | achievement -1;;
PSICOLOGIA_SANITARIA;13;Subir Precios a Antiguos;Llevas 5 aÃ±os sin subir precios. Los pacientes antiguos pagan 40â‚¬ y los nuevos 70â‚¬. Sientes que estÃ¡s perdiendo dinero con tus clientes mÃ¡s fieles.;Subo precios a todos. EnvÃ­o una carta empÃ¡tica explicando la situaciÃ³n. El que valora mi trabajo, se quedarÃ¡. Negocio es negocio.;self_efficacy 2 | achievement 4 | emotional_stability 2 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -1;Mantengo el precio antiguo a los viejos por lealtad. Asumo esa pÃ©rdida como premio a su fidelidad. GestiÃ³n sentimental.;locus_control 3 | emotional_stability -1;Les subo solo un poco (IPC) para que no se enfaden. SoluciÃ³n tibia que no arregla el desfase pero calma mi conciencia.;autonomy 2 | innovativeness -1 | emotional_stability 2;Les digo que voy a cerrar la consulta (mentira) para que se vayan y dejar hueco a los nuevos de 70â‚¬. RenovaciÃ³n forzada.;achievement 2 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;14;Alquilar Despacho o Online;El alquiler de un despacho bonito en el centro es carÃ­simo. Puedes pasar a terapia 100% online y trabajar desde casa, ahorrando 1000â‚¬/mes, pero pierdes el contacto humano.;Me paso al online 100%. El mundo ha cambiado. Ahorro costes y puedo atender a gente de todo el mundo. Eficiencia digital.;achievement 4 | autonomy 2 | emotional_stability -1;Mantengo el despacho fÃ­sico. La terapia es presencia. El clima que se crea en la sala no existe en Zoom. Invierto en calidad.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Subarriendo el despacho por horas a otros compaÃ±eros para cubrir gastos. EconomÃ­a colaborativa de supervivencia.;innovativeness 3 | self_efficacy 1 | achievement -1;Hago un hÃ­brido: despacho 2 dÃ­as intensivos y 3 dÃ­as online. Optimizo la presencialidad.;emotional_stability 3 | innovativeness 2 | self_efficacy 1 | risk_propensity -1 | achievement -1;;
PSICOLOGIA_SANITARIA;15;"El """"Coach"""" Intruso";"Un ""Coach de Vida"" sin titulaciÃ³n de psicologÃ­a abre consulta al lado y te quita clientes prometiendo ""resultados rÃ¡pidos y felicidad"". TÃº prometes trabajo duro y realidad.";Le denuncio al Colegio de PsicÃ³logos por intrusismo sanitario. Defiendo mi profesiÃ³n y la salud pÃºblica con la ley en la mano.;emotional_stability 3 | risk_propensity -1;Me diferencio por rigor. Educo a mi audiencia sobre los peligros del coaching salvaje. Mi marca es la ciencia y la seguridad.;ambiguity_tolerance 3 | achievement -1;"Incorporo tÃ©cnicas de coaching a mi terapia para ser mÃ¡s atractivo comercialmente. ""Si no puedes con ellos, Ãºnete"".";innovativeness 3 | self_efficacy 1 | achievement -1;Le ignoro. Sus clientes rebotados vendrÃ¡n a mÃ­ cuando vean que no funciona. El tiempo pone a cada uno en su lugar.;self_efficacy 1 | ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;16;Vender Datos para IA;Una startup tecnolÃ³gica te ofrece comprar grabaciones de tus sesiones (anonimizadas) para entrenar una IA de terapia. Pagan muy bien. Legalmente es zona gris, Ã©ticamente dudoso.;Vendo. Es el futuro. Si los datos son anÃ³nimos, no daÃ±o a nadie y financio mi consulta. Contribuyo al avance tecnolÃ³gico.;achievement 4 | risk_propensity 2 | self_efficacy 1 | locus_control -1 | emotional_stability -1;JamÃ¡s. La intimidad de la sesiÃ³n es sagrada. No voy a convertir el dolor de mis pacientes en alimento para robots. Principios.;emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1 | autonomy 1;Vendo solo datos estadÃ­sticos, no conversaciones. Busco un punto medio para sacar dinero sin vender el alma.;self_efficacy 2 | autonomy 1 | ambiguity_tolerance -1;Les pido permiso a los pacientes ofreciÃ©ndoles un descuento a cambio. Transparencia transaccional.;emotional_stability 3 | achievement 3 | risk_propensity 1 | innovativeness -1;;
PSICOLOGIA_SANITARIA;17;El LÃ­mite del Burnout;"Sientes que odias a tus pacientes. Te aburren sus problemas. EstÃ¡s ""quemado"". Pero tienes hipoteca y no puedes parar de facturar.";Me tomo una baja o reduzco agenda a la mitad. Si sigo asÃ­, cometerÃ© una negligencia. La Ã©tica me obliga a parar. Salud primero.;locus_control 3 | emotional_stability 3 | achievement -1;"Sigo trabajando en ""piloto automÃ¡tico"". Asiento con la cabeza, cobro y no me implico. Supervivencia disociada.";autonomy 2 | innovativeness -1 | emotional_stability 2;"Voy a mi propio terapeuta para que me ""repare"" y poder seguir en la trinchera. Mantenimiento de la herramienta.";emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Subo precios para ver a menos gente y ganar lo mismo. Filtro a los pacientes mÃ¡s pesados.;innovativeness 2 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;18;Escribir el Libro;"Una editorial te propone escribir un libro de autoayuda. Quieren algo ""fÃ¡cil, comercial y con fÃ³rmulas mÃ¡gicas"". TÃº eres un acadÃ©mico serio.";Lo escribo. Es la mejor tarjeta de visita. Aunque sea simplista, me traerÃ¡ pacientes y fama. El rigor no vende libros.;achievement 4 | emotional_stability -1;Lo rechazo. No voy a firmar basura pop-psychology. Mi nombre acadÃ©mico se respeta. Prefiero ser un desconocido respetado.;emotional_stability 3 | risk_propensity -1;Lo escribo pero intento colar ciencia de contrabando entre las fÃ³rmulas mÃ¡gicas. Intento dignificar el gÃ©nero desde dentro.;emotional_stability 3 | risk_propensity -1;Me autoedito mi propio libro serio y tÃ©cnico, aunque solo lo lean 100 personas. SatisfacciÃ³n personal.;autonomy 3 | achievement 2 | innovativeness -1;;
PSICOLOGIA_SANITARIA;19;Contratar a Otro PsicÃ³logo;EstÃ¡s desbordado. Quieres contratar a alguien. Â¿Le haces un contrato laboral (caro y riesgoso para ti) o le obligas a ser falso autÃ³nomo a comisiÃ³n (ilegal pero barato)?;Contrato laboral. Hago las cosas bien. Quiero construir un equipo sÃ³lido y legal. Asumo el riesgo empresarial por mis valores.;locus_control 3 | self_efficacy 1 | emotional_stability -1;Falso autÃ³nomo (colaborador). Le paso pacientes y nos repartimos el dinero (70/30). Es como funciona el sector. No puedo pagar fijos.;autonomy 3 | innovativeness 2 | self_efficacy 1 | achievement -1;Le alquilo el despacho y que se busque Ã©l la vida. No quiero ser jefe ni tener responsabilidades sobre nadie.;autonomy 3 | locus_control -1;Le contrato a media jornada para probar y el resto en negro. Chapuza espaÃ±ola de gestiÃ³n.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;20;El Paciente Enamorado;Un paciente se te declara en sesiÃ³n. Se ha producido una transferencia erÃ³tica fuerte. Te sientes halagado pero sabes el peligro.;Derivo al paciente a otro colega inmediatamente. La terapia se ha roto y no se puede recuperar. Priorizo su salud y mi Ã©tica.;emotional_stability 3 | autonomy 3 | locus_control 2 | risk_propensity -1;"Intento trabajar eso en terapia. ""Es parte del proceso"". Creo que puedo manejarlo (o mi ego cree que puede). Riesgo de lÃ­o.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Me aprovecho de la situaciÃ³n (sexual o emocionalmente). Abuso de poder imperdonable. El fin de mi carrera si se sabe.;ambiguity_tolerance 1;Le sigo la corriente suavemente para no herirle, sin hacer nada, esperando que se le pase. AmbigÃ¼edad tÃ³xica.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;21;Facturar sin IVA;"Un paciente te pide no pagar IVA (o que no le hagas factura). ""AsÃ­ nos ahorramos dinero los dos"". Es dinero limpio al bolsillo.";"Acepto. ""Hacienda nos roba"". Es una prÃ¡ctica comÃºn y me subo el sueldo neto. Riesgo fiscal asumido.";risk_propensity 2 | self_efficacy 1 | locus_control -1 | emotional_stability -1;Me niego. Todo legal. Quiero dormir tranquilo y contribuir. AdemÃ¡s, la psicoterapia sanitaria estÃ¡ exenta de IVA (si es el caso), le explico la ley.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Le digo que sin factura no hay responsabilidad civil. Si acepta el riesgo, lo hago. TransacciÃ³n oscura.;achievement 3 | locus_control 2 | emotional_stability -1;Le hago un descuento oficial si tiene problemas econÃ³micos, pero con factura. Ayuda legal.;emotional_stability 2 | achievement -1 | self_efficacy -2;;
PSICOLOGIA_SANITARIA;22;El Informe de Invalidez;Un paciente te pide un informe exagerando sus sÃ­ntomas para conseguir una baja permanente o una paga. Si lo haces, le arreglas la vida econÃ³mica. Si no, se enfada.;Me niego a mentir. Mi firma es mi honor. Reflejo la realidad clÃ­nica, le guste o no. No soy cÃ³mplice de fraude a la seguridad social.;emotional_stability 2 | risk_propensity -1 | autonomy 1;"Lo hago. El sistema es injusto y esta persona sufre. Le ayudo a ""hackear"" el sistema exagerando un poco. Justicia social robinhoodiana.";emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;"Lo hago muy ambiguo (""refiere sÃ­ntomas compatibles con..."") para que decida el tribunal y yo no me moje. Nadar y guardar la ropa.";ambiguity_tolerance 1;"Le derivo a un ""perito mercenario"" que sÃ© que firma cualquier cosa por dinero. Me quito el problema moral.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;23;Expandir el Centro;Te va bien. Â¿Alquilas un piso mÃ¡s grande, contratas a 5 psicÃ³logos y te conviertes en empresario-gestor, dejando de ver pacientes?;Monto el centro. Quiero escalar y ganar dinero del trabajo de otros. Mi ambiciÃ³n es empresarial, no solo clÃ­nica. Dejo la silla.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -1;Me quedo pequeÃ±o. Me gusta ver pacientes, no gestionar nÃ³minas ni lÃ­os. Prefiero ganar menos pero hacer lo que amo. Artesano.;ambiguity_tolerance 1;Monto el centro pero sigo viendo pacientes. Intento hacerlo todo y acabo con estrÃ©s crÃ³nico. El hombre orquesta.;achievement 4 | emotional_stability -1;Creo una red de colaboradores online sin local fÃ­sico. Escalo sin costes fijos. Modelo Uber.;achievement 3 | innovativeness 1 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;24;Suicidio de un Paciente;Un paciente se suicida. EstÃ¡s destrozado. Te cuestionas tu valÃ­a y tienes miedo de una demanda de la familia.;Pido ayuda legal y psicolÃ³gica para mÃ­. Reviso el caso con humildad para aprender, pero acepto que no soy Dios. Resiliencia dolorosa.;ambiguity_tolerance 3 | emotional_stability 3 | innovativeness 2 | self_efficacy 1 | achievement -1;Me hundo y cierro la consulta un tiempo. No puedo soportar la culpa. Siento que he fallado en mi misiÃ³n Ãºnica.;ambiguity_tolerance 1;"Me pongo a la defensiva. ""Hice todo bien, fue su decisiÃ³n"". Me blindo legal y emocionalmente. Frialdad protectora.";ambiguity_tolerance 1;Voy al funeral y hablo con la familia. Me arriesgo a su ira para ofrecer consuelo y cerrar el duelo. Humanidad extrema.;risk_propensity 3 | emotional_stability 3 | self_efficacy 1 | achievement -1 | locus_control -1;;
PSICOLOGIA_SANITARIA;25;Terapia de Grupo;Para ganar mÃ¡s dinero, quieres meter a tus pacientes individuales en grupos. Es mÃ¡s rentable (10 personas x 20â‚¬ = 200â‚¬/h vs 60â‚¬/h). Â¿Fuerzas el cambio?;Monto grupos. Es bueno para ellos (apoyo social) y genial para mi bolsillo. Vendo las bondades del grupo con convicciÃ³n.;achievement 4 | self_efficacy 1 | emotional_stability -1;Sigo individual. Cada caso es Ãºnico y el grupo diluye la atenciÃ³n. No quiero convertir mi clÃ­nica en una fÃ¡brica. Calidad.;autonomy 2 | innovativeness -1 | emotional_stability 2;Ofrezco el grupo como complemento opcional barato. Diversifico productos sin forzar.;innovativeness 3 | emotional_stability 3 | self_efficacy 1 | achievement -1;Mezclo pacientes que no deberÃ­an estar juntos solo para llenar el grupo. Irresponsabilidad clÃ­nica por llenar aforo.;locus_control 2 | autonomy -2;;
PSICOLOGIA_SANITARIA;26;El Paciente Famoso;Un famoso (polÃ­tico/actor) viene a tu consulta. Te pide discreciÃ³n absoluta. Si se supiera que le tratas, tu cachÃ© subirÃ­a como la espuma.;Guardo el secreto hasta la tumba. La confidencialidad es la base de todo. Ni siquiera se lo cuento a mi pareja. Profesionalidad de hierro.;emotional_stability 3 | risk_propensity -1;"Le cuento a mi entorno cercano ""adivina quiÃ©n ha venido"". El chisme me puede. Riesgo de filtraciÃ³n enorme.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Le pido (sutilmente) si me puede recomendar o hacerse una foto conmigo. Intento monetizar su fama rompiendo el encuadre.;emotional_stability -1;Le trato con miedo y reverencia, perdiendo mi autoridad terapÃ©utica. Soy un fan, no su psicÃ³logo.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;27;FormaciÃ³n Continua;Salen tÃ©cnicas nuevas cada aÃ±o. Un mÃ¡ster cuesta 4.000â‚¬. Â¿Lo haces o tiras con lo que sabes de la carrera?;Hago el mÃ¡ster. Hay que reciclarse siempre. La ciencia avanza y yo debo ofrecer lo mejor. InversiÃ³n constante.;innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;"No lo hago. ""Ya sÃ© suficiente"". La experiencia vale mÃ¡s que los tÃ­tulos. Ahorro dinero y sigo con mi librillo.";ambiguity_tolerance 1;Leo libros y papers por mi cuenta. Soy autodidacta. No pago tÃ­tulos, consumo conocimiento puro.;achievement 3 | autonomy 2 | emotional_stability -1;"Hago cursos de fin de semana baratos para tener el diploma colgado en la pared. ""Titulitis"" cosmÃ©tica.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;28;Vacaciones del Terapeuta;"Te vas 1 mes de vacaciones. Â¿Dejas a tus pacientes graves ""solos"" o les das un contacto de emergencia?";Les dejo un contacto de un colega de confianza para urgencias. Soy responsable pero tengo derecho a desconectar. DelegaciÃ³n.;locus_control 3 | emotional_stability 3 | self_efficacy 1 | achievement -1;"No les doy nada. ""Nos vemos en septiembre"". Fomento su autonomÃ­a (o les abandono, segÃºn se mire). Riesgo.";autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -1;Me llevo el mÃ³vil y les atiendo desde la playa si hay crisis. No desconecto nunca. Esclavitud vocacional.;ambiguity_tolerance 1;Les dejo grabaciones o tareas para el verano. Terapia en conserva. Creatividad para cubrir el hueco.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;29;El Regalo Caro;Un paciente muy agradecido te regala un reloj de 500â‚¬ al terminar la terapia. Â¿Lo aceptas?;"No lo acepto. ""El mejor regalo es tu alta"". Aceptar regalos caros enturbia la relaciÃ³n. Mantengo la asimetrÃ­a profesional.";autonomy 3 | emotional_stability 2 | innovativeness -1;Lo acepto. Es una muestra de gratitud legÃ­tima. Â¿Por quÃ© ofenderle rechazÃ¡ndolo? Me lo merezco.;innovativeness 2 | self_efficacy 1 | achievement -1;Lo acepto pero lo dono o lo pongo en la sala de espera (si es decorativo). Lo socializo para no quedÃ¡rmelo yo.;innovativeness 2 | self_efficacy 1 | emotional_stability 1 | achievement -1;Le digo que lo devuelva y gastamos ese dinero en una sesiÃ³n extra de cierre. Reconduzco el gesto a lo clÃ­nico.;innovativeness 2 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;30;Retiro de Silencio;EstÃ¡s saturado de palabras. Te planteas cerrar la consulta una semana para irte a un retiro de silencio. Pierdes dinero.;Me voy. La mente del terapeuta es su herramienta. Si no la afilo, corto mal. InversiÃ³n en calidad futura.;emotional_stability 3 | innovativeness 2 | self_efficacy 1 | risk_propensity -1 | achievement -1;No me voy. No puedo permitirme perder una semana de facturaciÃ³n. Aguanto y me tomo un valium. VisiÃ³n cortoplacista.;achievement 3 | ambiguity_tolerance 1 | emotional_stability -1;"Hago ""micro-retiros"" de fin de semana. Intento equilibrar sin cerrar el negocio. SoluciÃ³n intermedia.";emotional_stability 3 | achievement 3 | risk_propensity -1;"Me llevo a un grupo de pacientes al retiro y lo cobro como ""Taller intensivo"". Convierto mi necesidad en producto.";innovativeness 3 | self_efficacy 1 | achievement -1 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;31;CrÃ­tica en Google;"Un paciente enfadado pone: ""Es un pesetero y no me ayudÃ³ nada"". Tienes 5 estrellas y esa de 1 estrella te duele.";"Respondo con educaciÃ³n y protecciÃ³n de datos, sin entrar al trapo. ""Siento que tengas esa percepciÃ³n"". Elegancia pÃºblica.";emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Intento borrarla o denunciarla a Google obsesivamente. No tolero la mancha en mi expediente. Perfeccionismo herido.;ambiguity_tolerance 1;Le llamo para abroncarle o pedirle explicaciones. Pierdo los papeles en privado. Reactividad.;ambiguity_tolerance 1;Pido a 10 amigos que pongan reseÃ±as positivas falsas para bajar esa. ManipulaciÃ³n del sistema.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;32;El Paciente PolÃ­tico;Viene a consulta un polÃ­tico de un partido que odias. Sus valores chocan con los tuyos. Â¿Le tratas?;Le trato. Mi consulta es un espacio neutral. Mi profesionalidad estÃ¡ por encima de mi ideologÃ­a. Reto personal.;innovativeness 2 | self_efficacy 1 | achievement -1;Le derivo. No voy a ser objetivo y le voy a juzgar. Soy honesto con mis limitaciones. ObjeciÃ³n de conciencia.;emotional_stability 3 | locus_control 3 | risk_propensity -1;"Le trato para intentar ""cambiarle"" sutilmente. Uso la terapia como herramienta polÃ­tica encubierta. Ã‰tica dudosa.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;"Le cobro el doble ""tasa ideolÃ³gica"". Si quiere mis servicios, que pague mi disgusto.";ambiguity_tolerance 1 | achievement -1;;
