SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
AUTOEMPLEO;5;"El Impago del """"Amigo""""";"Hiciste un trabajo sin presupuesto firmado a un conocido ""de confianza"". Te debe 1.000€ y te da largas. No tienes papeles para reclamar legalmente. Te sientes estafado y tonto.";Voy a su casa/oficina y le monto un pollo. No me muevo hasta que me pague. La vergüenza ajena es mi arma. Justicia por la mano.;self_efficacy 2 | emotional_stability 3 | ambiguity_tolerance -1;Doy el dinero por perdido. Fue culpa mía por no firmar nada. Aprendo la lección y no vuelvo a trabajar sin contrato ni anticipo. Coste de aprendizaje.;locus_control 3 | innovativeness 3 | ambiguity_tolerance 2 | self_efficacy 1 | emotional_stability -1 | achievement -1;Le escribo a su mujer/socios/jefe contándoles lo que ha pasado para presionarle socialmente. Guerra sucia para cobrar.;emotional_stability -1;Le ofrezco un plan de pagos de 100€ al mes. Intento facilitarle la vida para cobrar algo, aunque sea tarde. Pragmatismo resignado.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance 2 | achievement 2 | risk_propensity -1;;
AUTOEMPLEO;6;Trabajar en Pijama;Llevas 6 meses trabajando desde el sofá en pijama. Te sientes solo, desmotivado y tu casa es un caos. Un Coworking cuesta 200€/mes, que es dinero que te duele gastar ahora mismo.;Pago el Coworking. Necesito separar casa y trabajo, ver gente y vestirme por la mañana. Es una inversión en salud mental y productividad necesaria.;achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Sigo en casa pero me monto una oficina estricta en una habitación. Me visto y cumplo horario. Autodisciplina militar a coste cero.;achievement 4 | emotional_stability -1;Me voy a trabajar a bibliotecas públicas o cafeterías cada día. Busco ambiente gratis, aunque sea incómodo y ruidoso. Solución intermedia.;innovativeness 3 | self_efficacy 1 | achievement -1;Sigo en el sofá. Estoy cómodo y ahorro dinero. Ya me motivaré cuando entre un proyecto chulo. Inercia y comodidad.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;7;La Oferta de Empleo;Una empresa cliente te ofrece contratarte en plantilla. Sueldo fijo, horario, compañeros. Se acabaría la incertidumbre de ser autónomo. Pero perderías tu libertad y tus otros clientes.;"Acepto. Estoy harto de la ""montaña rusa"" de ingresos y de pagar la cuota de autónomos. Quiero estabilidad y paz mental. Me rindo a la nómina.";autonomy 3 | locus_control 2 | innovativeness -1;Rechazo. Soy inempleable. No soporto tener jefe ni horarios. Prefiero la incertidumbre de la selva a la seguridad del zoo. Libertad o muerte.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Pido un contrato de media jornada o freelance con horas aseguradas. Intento negociar un híbrido para mantener otros clientes y seguridad.;self_efficacy 2 | innovativeness 3 | emotional_stability 2 | ambiguity_tolerance -1 | achievement -1;"Les digo que no, pero les propongo que me paguen un ""fee"" mensual más alto por prioridad. Uso la oferta para subir mis tarifas como externo.";self_efficacy 2 | innovativeness 1 | ambiguity_tolerance -1;;
AUTOEMPLEO;8;Marca Personal vs Anonimato;Te dicen que tienes que publicar en LinkedIn y hacer vídeos en TikTok para conseguir clientes. Te da vergüenza y te parece postureo. Tú eres técnico, no showman.;Me lanzo a crear contenido aunque me dé vergüenza. El mercado es un concurso de popularidad y tengo que jugarlo para comer. Salgo de la cueva.;innovativeness 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;Paso de las redes. Me centro en el boca a boca y en hacer un trabajo excelente. La calidad es el mejor marketing y el tiempo me dará la razón.;emotional_stability 3 | achievement 3 | ambiguity_tolerance 2 | risk_propensity -1;Contrato a alguien (o uso IA) para que me lleve las redes. Quiero los resultados pero no quiero hacerlo yo. Delega lo que odias.;self_efficacy 2 | achievement 3 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -2;Escribo artículos técnicos muy profundos en un blog. Me posiciono como experto serio, no como payaso de vídeo. Marca personal intelectual.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;9;Enfermar siendo Autónomo;Te levantas con 39 de fiebre. Tienes una entrega hoy. Si no entregas, pierdes el cliente y quedas mal. Si trabajas, puedes empeorar y acabar en el hospital.;"Trabajo con fiebre. Me medico a tope y saco el trabajo. ""Los autónomos no se ponen malos"". El compromiso es total y mi cuerpo aguanta.";ambiguity_tolerance 3 | locus_control 2 | achievement -1;Aviso al cliente y pido 24h de prórroga. Soy humano y si el cliente no lo entiende, no merece la pena. La salud es lo primero.;emotional_stability 3 | self_efficacy 2 | autonomy 2 | risk_propensity 1 | achievement -1;Entrego lo que tenga hecho (un borrador) explicando que estoy enfermo, para cumplir parcialmente y ganar tiempo.;emotional_stability 2 | risk_propensity -1 | autonomy 1;Subcontrato a un compañero de urgencia para que termine el trabajo por mí, aunque me cueste todo el margen del proyecto. Solución profesional.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;10;Falsos Autónomos;Una empresa te ofrece trabajar para ellos 40h a la semana, en su oficina, con sus ordenadores... pero facturando como autónomo para ahorrarse ellos la seguridad social. Es ilegal pero es dinero seguro.;Acepto. Necesito el dinero y me da igual la legalidad. Es un trabajo y punto. Ya veré si luego les denuncio cuando me echen.;achievement 4 | emotional_stability -1;Rechazo. Eso es ser un falso autónomo y es precariedad. No paso por el aro. Busco clientes de verdad, no explotadores.;emotional_stability 3 | autonomy 2 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Acepto pero les cobro una tarifa mucho más alta (x1.5) para compensar mis impuestos y falta de derechos. Si quieren flexibilidad, que la paguen.;self_efficacy 2 | achievement 4 | emotional_stability 1 | ambiguity_tolerance -1;Les propongo trabajar por objetivos desde mi casa. Si consigo convertirlo en un trabajo real de freelance, acepto. Redefino la relación.;innovativeness 3 | autonomy 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;11;El Cliente que sabe más que tú;Un cliente te contrata para diseñar su web pero te dice qué color poner, qué letra usar y dónde colocar el logo. Tiene un gusto horrible. Si le haces caso, el resultado será una basura que no podrás poner en tu portfolio.;Hago lo que pide. El cliente paga, el cliente manda. Soy un mercenario, no un artista. Cobro y me olvido. Menos problemas.;autonomy 2 | innovativeness -1;Me niego a hacer algo feo. Intento educarle y explicarle por qué su idea es mala. Si insiste, renuncio al proyecto. Mi nombre va en ello.;emotional_stability 3 | self_efficacy 1 | risk_propensity -1;Hago dos versiones: la que él quiere y la que yo creo que es buena. Intento convencerle con hechos visuales. Esfuerzo extra para educar.;self_efficacy 1 | ambiguity_tolerance 1 | achievement -1;"Hago lo que pide para cobrar, pero no firmo el trabajo ni lo pongo en mi web. ""Dinero fantasma"". Cobro la vergüenza.";achievement 3 | emotional_stability -1;;
AUTOEMPLEO;12;Diversificar o Morir;Todos tus ingresos vienen de hacer webs en WordPress. Oyes que la IA va a hacer webs sola pronto. Sientes que tu oficio tiene fecha de caducidad. Te da miedo quedarte obsoleto.;Empiezo a estudiar IA y automatizaciones por las noches. Me reciclo antes de que me coma la ola. Evolución constante y curiosidad.;ambiguity_tolerance 1;"Sigo con WordPress. ""Siempre habrá clientes que quieran trato humano"". Confío en mi cartera de clientes fieles. Resistencia al cambio.";ambiguity_tolerance 3 | achievement -1;Busco un trabajo por cuenta ajena para refugiarme. Veo venir el invierno y prefiero estar bajo techo antes de que sea tarde.;innovativeness 1 | self_efficacy -1;Creo un producto (plantillas, plugins) para vender pasivamente y no depender de mis horas de trabajo. Salgo de la carrera de la rata.;innovativeness 3 | autonomy 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;13;La Soledad del Freelance;Llevas una semana sin hablar con nadie en persona. Solo emails y Zoom. Te sientes aislado, triste y desconectado del mundo. Tu rendimiento baja por la falta de estímulos.;Me apunto a actividades de grupo (deporte, clases) fuera del trabajo para socializar. Separo vida social de laboral. Invierto en vida.;emotional_stability 3 | risk_propensity -1 | autonomy 1;"Busco socios o colaboradores para montar una ""agencia virtual"". Necesito compañeros de trinchera para compartir penas y glorias profesionales.";self_efficacy 2 | ambiguity_tolerance -1;Me voy a trabajar a un bar para ver gente, aunque sea ruido de fondo. Solución parche para engañar al cerebro.;achievement -1;"Lo acepto como el precio de la libertad. ""Mejor solo que mal acompañado"". Me vuelvo un lobo estepario y aguanto.";ambiguity_tolerance 3 | autonomy 3 | achievement -1;;
AUTOEMPLEO;14;Subir Tarifas;Llevas 3 años cobrando lo mismo. La inflación te come el beneficio. Tienes miedo de que si subes precios, tus clientes antiguos se vayan y te quedes sin nada.;Subo tarifas un 20% a todos mañana mismo. Envío un email explicando la subida. Si alguno se va, dejará hueco para clientes mejores.;self_efficacy 2 | risk_propensity 2 | achievement 3 | ambiguity_tolerance -1 | locus_control -2;Mantengo precios a los antiguos por lealtad y solo subo a los nuevos. Acabo cobrando diferente por el mismo trabajo, lo que es un lío.;autonomy 3 | innovativeness -1 | emotional_stability 2;"No subo precios, pero empiezo a cobrar los ""extras"" que antes regalaba. Subida encubierta para no asustar.";innovativeness 3 | self_efficacy 1 | achievement -1;No subo nada. Me da pánico perder lo que tengo. Trabajo más horas para ganar lo mismo. Autoexplotación por miedo.;achievement 4 | emotional_stability -1;;
AUTOEMPLEO;15;El Proyecto Grande;Te ofrecen un proyecto gigante que te ocupará 6 meses full-time. Es mucho dinero seguro, pero tendrás que decir que no a tus otros clientes pequeños y recurrentes. Si el proyecto grande se acaba y no renuevan, te quedas sin nada.;"Lo cojo. Es la oportunidad de dar un salto de nivel y facturar en serio. ""El que no arriesga no gana"". Apuesto todo al negro.";achievement 4 | risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Lo rechazo. Prefiero tener 10 clientes pequeños que uno gigante. La diversificación es mi seguridad. No quiero poner todos los huevos en la misma cesta.;ambiguity_tolerance 1;Lo cojo y subcontrato parte del trabajo a otros freelances para poder mantener a mis clientes pequeños. Me convierto en mini-agencia.;self_efficacy 2 | ambiguity_tolerance -1;Intento negociar hacerlo a media jornada para no soltar del todo a los otros. Seguramente me digan que no, pero lo intento.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;16;Trabajar en Negro;"Un cliente particular te pide que no le hagas factura para ahorrarse el IVA. ""¿Me lo puedes hacer en B?"". Es un dinero limpio para ti también y el cliente insiste.";"Acepto. ""Hacienda ya nos roba bastante"". Es un acto de rebeldía y beneficio mutuo. Economía sumergida y riesgo fiscal.";risk_propensity 2 | achievement 3 | self_efficacy 1 | locus_control -2 | emotional_stability -2;Me niego. Todo con factura. Quiero dormir tranquilo y contribuir a la sociedad (o evitar multas). Soy un profesional serio.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Le digo que sin factura no hay garantía ni reclamaciones. Si acepta el riesgo de desprotección, lo hago.;risk_propensity 2 | achievement 3 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Le ofrezco un descuento del 10% si lo hacemos con factura, asumiendo yo parte del coste para ir legal. Solución intermedia.;self_efficacy 2 | emotional_stability 2 | innovativeness 2 | achievement -1;;
AUTOEMPLEO;17;El Curso Online;Te planteas lanzar un curso online para enseñar lo que sabes y tener ingresos pasivos. Pero te da miedo que nadie lo compre y haber trabajado 2 meses para nada. Síndrome del impostor.;Lo lanzo. Grabo los vídeos, monto la web y hago campaña. Es una inversión de riesgo. Si sale bien, escalo. Si sale mal, aprendo.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Hago una preventa. Solo creo el curso si vendo 10 plazas antes. Valido la idea sin trabajar en vacío. Lean Startup inteligente.;autonomy 3 | achievement 3 | innovativeness -1;"No lo hago. Me centro en dar servicios, que es dinero seguro hoy. ""Los experimentos con gaseosa"". Miedo al fracaso.";achievement 4 | locus_control 2 | emotional_stability -1;Empiezo a escribir un blog/newsletter sobre el tema para crear audiencia poco a poco antes de vender nada. Estrategia a largo plazo.;ambiguity_tolerance 3 | innovativeness 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;18;Productividad vs Caos;Te pasas el día apagando fuegos, contestando emails y no avanzas en el trabajo importante. Sientes que eres esclavo de tu bandeja de entrada y trabajas muchas horas para poco resultado.;Implemento un sistema estricto (Time Blocking, GTD). Solo miro el email 2 veces al día. Apago el móvil. Recupero el control a la fuerza.;autonomy 3 | innovativeness -1 | emotional_stability 2;"Sigo igual. ""El cliente necesita respuesta inmediata"". Vivo en la interrupción constante porque creo que eso es dar buen servicio. Autoengaño.";ambiguity_tolerance 1;Contrato a un Asistente Virtual por horas para que me filtre el correo y la agenda. Compro tiempo con dinero. Primer paso para escalar.;self_efficacy 2 | risk_propensity 3 | achievement 3 | autonomy 2 | ambiguity_tolerance -1 | locus_control -2;Trabajo por las noches o fines de semana cuando nadie molesta para sacar el trabajo real. Sacrificio personal insostenible.;ambiguity_tolerance 2 | achievement -1;;
AUTOEMPLEO;19;El Cliente Extranjero;Te contacta una empresa de EEUU. Pagan el triple que en España, pero piden un nivel de inglés perfecto y reuniones a horas raras. Tu inglés es medio y te da inseguridad.;Me tiro a la piscina. Acepto y uso traductores, me preparo las reuniones con guión y tomo clases intensivas. Oportunidad de oro para crecer.;risk_propensity 3 | achievement 4 | self_efficacy 1 | emotional_stability -1 | locus_control -2;No me atrevo. Me da miedo no entenderles y quedar mal. Les digo que no tengo disponibilidad. Síndrome del impostor me paraliza.;risk_propensity -1 | emotional_stability 2 | autonomy 1;"Busco a un socio/amigo que hable inglés perfecto para que haga de ""cara"" en las reuniones mientras yo hago el trabajo técnico.";self_efficacy 2 | innovativeness 3 | ambiguity_tolerance -1 | achievement -1;Les digo que mi inglés no es nativo desde el principio. Si les vale mi trabajo técnico, adelante. Honestidad brutal.;emotional_stability 3 | self_efficacy 1 | locus_control 2 | risk_propensity -1;;
AUTOEMPLEO;20;Volver a Casa de los Padres;El negocio va mal. No puedes pagar el alquiler de tu piso. Tienes 35 años. La opción es volver a casa de tus padres para ahorrar o cerrar el negocio y buscar empleo para pagar el piso.;Vuelvo con mis padres. Mi sueño empresarial es lo primero. Trago mi orgullo y reduzco mis gastos a cero para seguir luchando. Resiliencia extrema.;ambiguity_tolerance 3 | emotional_stability 2 | achievement -1;Cierro el negocio y busco empleo. La independencia personal es innegociable. No puedo volver atrás en la vida. Acepto la derrota empresarial.;autonomy 3 | locus_control 3 | innovativeness -1;Pido dinero prestado a amigos/banco para seguir pagando el alquiler unos meses más, esperando que la cosa mejore. Huida hacia adelante peligrosa.;ambiguity_tolerance 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;Me busco un piso compartido barato o me mudo a un pueblo perdido para bajar costes sin volver con mis padres. Solución creativa de supervivencia.;innovativeness 3 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;21;Invertir en Publicidad;Has ahorrado 2.000€. Puedes gastarlos en anuncios (Facebook/Google) para conseguir clientes nuevos o guardarlos por si vienen vacas flacas. Nunca has hecho publicidad y te da miedo tirar el dinero.;Invierto los 2.000€ en publicidad. Sin gasolina el coche no anda. Asumo el riesgo de perderlo a cambio de la posibilidad de crecer. Mentalidad de abundancia.;achievement 4 | locus_control 3 | emotional_stability -1;"Guardo el dinero. ""Mejor pájaro en mano"". La incertidumbre económica me paraliza y prefiero tener colchón. Mentalidad de escasez.";ambiguity_tolerance 1;Aprendo a hacer publicidad yo mismo con cursos baratos e invierto solo 500€ para probar. Minimizo riesgo pero actúo.;emotional_stability 2 | autonomy 2 | risk_propensity -1;Contrato a un experto a comisión. Si él vende, yo pago. Intento trasladar el riesgo a otro.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;22;El Título Universitario;Un cliente potencial te pide tu título universitario o certificaciones oficiales. Tú eres autodidacta y sabes más que nadie, pero no tienes el papel. Sientes que vas a perder el trabajo por burocracia.;"Les digo la verdad: ""No tengo título, pero mira mi portfolio"". Defiendo mi valía por resultados, no por títulos. Si no me quieren, no son para mí.";self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;"Me saco una certificación rápida online este fin de semana para tener ""un papel"" que enseñar. Cumplo el trámite burocrático.";innovativeness 3 | self_efficacy 1 | risk_propensity 1 | achievement -1;"Miento diciendo que lo tengo pero ""no lo encuentro"" o está en trámite, esperando que se olviden. Riesgo de ser pillado.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Les ofrezco hacer una prueba técnica gratuita para demostrar que sé hacerlo. Sustituyo el título por hechos.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;23;Salud Postural;Te duele la espalda y las muñecas de estar 10 horas al ordenador en una silla de cocina. Una silla ergonómica buena cuesta 600€. Te parece un robo.;Compro la silla de 600€. Mi cuerpo es mi herramienta de trabajo. Si yo me rompo, el negocio se para. Inversión en salud.;emotional_stability 3 | risk_propensity 3 | innovativeness 2 | self_efficacy 1 | achievement -1 | locus_control -2;"Sigo con la silla mala. ""Ya la compraré cuando gane más"". Priorizo el dinero sobre mi bienestar físico. Cortoplacismo.";achievement 3 | emotional_stability -1;Me apunto al gimnasio para fortalecer la espalda en vez de comprar la silla. Solución activa.;achievement 4 | emotional_stability -1;Compro una silla barata de 100€ que parece buena pero no lo es. Parche temporal que acabará saliendo caro.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;24;El Copión;Descubres que otro freelance te ha copiado los textos de tu web y tu propuesta de servicios casi palabra por palabra. Te hierve la sangre.;Le escribo amenazando con acciones legales si no lo quita en 24h. Defiendo mi propiedad intelectual con agresividad. Tolerancia cero.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;"Lo ignoro. ""Si me copian es que voy delante"". Me centro en seguir innovando. No gasto energía en mediocres.";self_efficacy 2 | achievement 4 | ambiguity_tolerance 2 | risk_propensity -1;Le expongo públicamente en redes sociales para avergonzarle. Busco el linchamiento digital del copión.;ambiguity_tolerance 1;Cambio mis textos para que sean mejores y dejarle a él con la versión vieja. Uso la rabia para mejorar.;innovativeness 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;25;El Networking Forzado;"Te invitan a una cena de emprendedores. Odias esos eventos, te sientes incómodo y falso. Pero sabes que ""hay que estar"".";Voy y me obligo a hablar con 5 personas nuevas. Salgo de mi zona de confort porque es parte del trabajo. Disciplina social.;innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;No voy. Me quedo en casa trabajando o descansando. No creo en las relaciones forzadas. Respeto mi naturaleza introvertida.;autonomy 3 | innovativeness -1;Voy pero me quedo en una esquina con el móvil o hablando con quien ya conozco. Cumplo presencialmente pero no socialmente.;ambiguity_tolerance 1;Busco eventos online donde pueda relacionarme sin la presión física. Adapto el networking a mi estilo.;innovativeness 3 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;26;Delegar lo Técnico;Tienes demasiado trabajo técnico. Podrías contratar a un junior para que haga lo básico y tú dedicarte a vender y dirigir. Pero te da miedo que lo haga peor que tú.;Contrato al junior. Asumo que al principio lo hará peor, pero le enseñaré. Necesito escalar y dejar de ser el cuello de botella.;self_efficacy 2 | locus_control 2 | ambiguity_tolerance -1;"Sigo haciéndolo yo todo. ""Nadie lo hace como yo"". Prefiero trabajar 12 horas y asegurar la calidad que delegar. Artesano esclavo.";ambiguity_tolerance 1 | self_efficacy -2;Contrato a un senior caro para no tener que enseñarle. Gano menos margen pero duermo tranquilo.;ambiguity_tolerance 1;Automatizo todo lo que pueda con software para no tener que contratar personas. Confío en las máquinas antes que en la gente.;autonomy 2 | innovativeness -1;;
AUTOEMPLEO;27;La Jubilación del Autónomo;Te das cuenta de que tu pensión de autónomo será ridícula. Tienes que ahorrar tú mismo para el futuro, pero ahora vas justo de dinero.;"Empiezo a ahorrar el 10% de mis ingresos pase lo que pase. Me pago a mí mismo primero. El ""Yo del futuro"" me lo agradecerá.";locus_control 3 | innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;"No ahorro nada. ""Ya vendrán tiempos mejores"". Vivo al día y confío en que el negocio explotará en el futuro. Optimismo peligroso.";ambiguity_tolerance 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Invierto en el negocio para que crezca y valga dinero al venderlo. Mi empresa es mi plan de pensiones.;achievement 4 | risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Me busco un plan de pensiones privado barato para cumplir el expediente, aunque meta poco dinero.;achievement 4 | emotional_stability -1;;
AUTOEMPLEO;28;Feedback Negativo;"Un cliente te dice que tu trabajo no le gusta nada. ""Esto no vale lo que cobras"". Te sientes hundido y atacado.";Respiro, escucho, pregunto detalles objetivos y ofrezco soluciones. Separo mi ego de mi trabajo. Profesionalidad estoica.;emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Me pongo a la defensiva y le digo que no tiene criterio. Discuto con el cliente. Mi ego artístico está herido.;ambiguity_tolerance 1;Me deprimo, pienso que soy un fraude y me paso dos días sin trabajar. Síndrome del impostor agudo.;ambiguity_tolerance 1;Le devuelvo el dinero inmediatamente para que se calle y se vaya. Compro mi paz y evito el conflicto.;emotional_stability 3 | risk_propensity -1;;
AUTOEMPLEO;29;Trabajar en Festivos;Es Semana Santa. Todos tus amigos se van de viaje. Tú tienes trabajo acumulado. La tentación de irte es enorme, pero el deber llama.;"Me quedo trabajando. ""Sarna con gusto no pica"". Aprovecho que el mundo para para adelantar. El sacrificio es el precio de la libertad futura.";autonomy 3 | innovativeness -1 | emotional_stability 2;Me voy con ellos. La vida son dos días. Ya trabajaré el doble a la vuelta. Priorizo vivir experiencias.;innovativeness 3 | self_efficacy 1 | achievement -1;"Trabajo por las mañanas en el destino de vacaciones. Soy ""Nómada Digital"" a medias. Intento tenerlo todo.";locus_control 3 | innovativeness 2 | self_efficacy 1 | emotional_stability -1 | achievement -1;Me quedo pero trabajo a medio gas, enfadado y mirando Instagram. Ni descanso ni produzco.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;30;El Espacio de Trabajo;Trabajas en la mesa del comedor. Tienes que recoger todo cada vez que comes. Tu familia se queja. Necesitas un despacho, pero implica mudarte a una casa más cara.;Me mudo a una casa con una habitación extra. Aumento mis costes fijos personales para mejorar mi negocio. Apuesta arriesgada.;risk_propensity 3 | self_efficacy 1 | locus_control -2 | emotional_stability -1;Sigo en el comedor. Ahorro dinero y me aguanto las quejas. La incomodidad es el motor para trabajar más rápido.;ambiguity_tolerance 3 | achievement -1;Alquilo un trastero o local barato sin ventanas cerca de casa para tener un zulo donde concentrarme.;innovativeness 3 | self_efficacy 1 | achievement -1;Pongo un biombo en el salón para separar visualmente. Solución estética que no arregla el problema de fondo.;ambiguity_tolerance 1 | achievement -1;;
AUTOEMPLEO;31;Vender a Puerta Fría;No entran clientes. Tienes que salir a vender. Llamar por teléfono, enviar emails a desconocidos. Te aterra el rechazo.;"Me pongo a llamar. Me trago el miedo y hago 10 llamadas al día. La venta es estadística. Cuantos más ""no"", más cerca del ""sí"".";risk_propensity 3 | self_efficacy 2 | ambiguity_tolerance 2 | emotional_stability -1 | locus_control -2;"No llamo. Me quedo ""mejorando la web"" o ""haciendo tarjetas"". Tareas de refugio para no enfrentar la realidad de la venta.";ambiguity_tolerance 1;Contrato a un comercial a comisión para que llame por mí. Intento que otro haga el trabajo sucio.;self_efficacy 2 | ambiguity_tolerance 1 | achievement -1;Hago spam masivo por email (ilegal) para no tener que hablar con nadie. Evitación tecnológica.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;;
AUTOEMPLEO;32;El Cliente Grande que Paga Tarde;Una multinacional quiere contratarte. Paga muy bien, pero a 90 o 120 días (confirming). Tienes que financiarte tú 3 meses.;Acepto. Es un cliente de prestigio y el dinero acabará llegando. Voy al banco a pedir póliza de crédito. Juego en grandes ligas.;achievement 4 | ambiguity_tolerance 2 | emotional_stability -1;"Rechazo. ""Yo no soy un banco"". Solo trabajo con quien paga al contado o a 30 días. Mi liquidez es sagrada.";autonomy 3 | innovativeness -1 | emotional_stability 2;Negocio un pronto pago con descuento. Les ofrezco un 5% de rebaja si me pagan en 10 días.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance -1 | achievement -1;Acepto y pido prestado a la familia para aguantar los 3 meses. Riesgo personal alto.;risk_propensity 2 | self_efficacy 1 | locus_control -2 | emotional_stability -1;;
AUTOEMPLEO;33;La Rutina Asfixiante;Todos los días son iguales. Te levantas, trabajas, comes, trabajas, duermes. Sientes que eres un hámster en la rueda. Has perdido la pasión.;Cambio mi rutina. Me obligo a salir, hacer deporte a mediodía o trabajar desde sitios nuevos. Rompo el bucle conscientemente.;emotional_stability 3 | innovativeness 3 | self_efficacy 1 | risk_propensity -1 | achievement -1;"Sigo igual. ""Es lo que hay"". La vida adulta es aburrida y hay que facturar. Resignación estoica.";achievement 4 | emotional_stability -1;Me busco un hobby apasionante fuera del trabajo para compensar el aburrimiento laboral.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Empiezo a mirar ofertas de empleo para cambiar de aires radicalmente. Fantasía de escape.;innovativeness 2 | self_efficacy 1 | achievement -1;;
AUTOEMPLEO;34;Colaborar con la Competencia;Te sale un proyecto muy grande. Necesitas ayuda. ¿Llamas a otro freelance que hace lo mismo que tú (competencia) para colaborar?;Le llamo. Creo en la abundancia. Hoy por ti, mañana por mí. Juntos somos más fuertes y podemos coger proyectos grandes.;self_efficacy 2 | ambiguity_tolerance 3 | achievement 3 | risk_propensity -1;No le llamo. Me da miedo que me robe el cliente. Prefiero hacerlo solo reventándome a trabajar o decir que no.;autonomy 3 | innovativeness -1 | emotional_stability 2;Le llamo pero le hago firmar un contrato de confidencialidad y no competencia leonino. Colaboro con armadura.;ambiguity_tolerance 1;Subcontrato a alguien peor que yo para que no brille más. Mantengo mi estatus de experto.;self_efficacy 2 | ambiguity_tolerance -1;;
AUTOEMPLEO;35;El Precio de la Libertad;Un mes ganas 5.000€, el siguiente 0€. La incertidumbre te genera ansiedad y no duermes bien. Tu pareja te dice que busques algo estable.;Aguanto la incertidumbre. Es el precio de la libertad. Aprendo a gestionar mis emociones y mi ahorro. Soy dueño de mi vida.;ambiguity_tolerance 3 | autonomy 3 | locus_control 2 | achievement -1;Busco empleo. No valgo para esta angustia. Prefiero un sueldo bajo pero seguro que este sinvivir. Priorizo la paz.;ambiguity_tolerance 1;Busco un cliente recurrente (iguala) que me cubra el fijo, aunque sea aburrido, para tener una base. Estabilizo el barco.;innovativeness 3 | self_efficacy 1 | achievement -1;Me tomo pastillas para dormir y sigo adelante. Tapo el síntoma, no el problema.;ambiguity_tolerance 2 | achievement -1;;
AUTOEMPLEO;36;Derecho a la Desconexión;Es domingo. Te llega un email de un cliente. Tu móvil notifica. ¿Lo lees? ¿Contestas?;No lo leo. El domingo es sagrado. Apago notificaciones. Educo al cliente con mi silencio. Mañana a las 9:00 responderé.;autonomy 3 | achievement 4 | emotional_stability 3 | innovativeness -1;"Lo leo y contesto. ""El cliente agradecerá la rapidez"". Soy esclavo de la inmediatez y me da miedo parecer lento.";risk_propensity -1 | emotional_stability 2 | autonomy 1;Lo leo pero no contesto (lo programo para el lunes). Me quedo con la carga mental de saber el problema pero disimulo.;ambiguity_tolerance 1;"Contesto diciendo ""Lo miro el lunes"". Marco territorio pero demuestro que estoy ahí.";self_efficacy 2 | emotional_stability 1 | ambiguity_tolerance -1;;
